URL,Rule Type,Result Type,Result Condition,Result Condition Index,Rule Set,Impact,Message,HTML Element,DOM Element,Help,Help URL,WCAG Criteria,axe-scan Version
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<div class="text-brown-300">About</div>,.footer-content__col:nth-child(2) > .text-brown-300,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="/company" class="text-link">Company</a>,.text-link[href$="company"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="https://www.amazon.jobs/en/search?base_query=fauna" target="_blank" class="text-link">Careers</a>,.footer-content__col:nth-child(2) > ul > li:nth-child(2) > .text-link[target="_blank"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="/news" class="text-link">News</a>,.text-link[href$="news"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<div class="text-brown-300">Social</div>,.footer-content__col:nth-child(3) > .text-brown-300,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="https://www.youtube.com/@FaunaRobotics" target="_blank" class="text-link">YouTube</a>,li:nth-child(1) > .text-link[target="_blank"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="https://x.com/faunarobotics" target="_blank" class="text-link">X (Twitter)</a>,a[href$="faunarobotics"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="https://www.linkedin.com/company/fauna-robotics/" target="_blank" class="text-link">LinkedIn</a>,li:nth-child(3) > .text-link[target="_blank"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="https://www.instagram.com/faunarobotics/?igsh=cGg0dnozNGpiYm85#" target="_blank" class="text-link">Instagram</a>,.footer-content__col:nth-child(3) > ul > li:nth-child(4) > .text-link[target="_blank"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="mailto:sales@faunarobotics.com" class="text-link decoration-underline">Contact us</a>,.decoration-underline,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<div class="text-brown-200 p-l">© <span id="copyright-year">2026</span> Fauna Robotics Inc</div>,.p-l,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<span id="copyright-year">2026</span>,#copyright-year,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="/privacy-policy" class="text-brown-200 text-link">Privacy Policy</a>,a[href$="privacy-policy"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="/data-processing" class="text-brown-200 text-link">Data Processing Addendum</a>,a[href$="data-processing"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.09 (foreground color: #f8f0e3- background color: #a7625a- font size: 21.0pt (28px)- font weight: normal). Expected contrast ratio of 4.5:1,<h3 class="h3">Research<!--$--><br><!--/$-->&amp;&nbsp;education</h3>,.is--smaller > .home-use__cases-flex > .mob-margin.home-use__case:nth-child(3) > .is--3.home-use__case-shape > .is--top-left.home-use__shape-text > .h3,Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.72 (foreground color: #9e9089- background color: #f8f0e3- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<div class="text-black-300">Trusted by</div>,.home-hero__partners > .text-black-300,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.45 (foreground color: #f8f0e3- background color: #63a4bc- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<div class="p-m">Play video</div>,.is--icon > .p-m,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.72 (foreground color: #9e9089- background color: #f8f0e3- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<p class="text-black-300">Build and test your own applications on easy-to-use hardware with full <!--$--><br><!--/$-->SDK access.</p>,.home-demo__grid-item:nth-child(1) > .text-black-300,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.72 (foreground color: #9e9089- background color: #f8f0e3- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<p class="text-black-300">Create next-generation AI applications that solve real business problems and deploy safely in human environments.</p>,.home-demo__grid-item:nth-child(2) > .text-black-300,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.72 (foreground color: #9e9089- background color: #f8f0e3- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<p class="text-black-300">Study locomotion- manipulation- autonomy- and human-robot interaction on a versatile humanoid platform.</p>,.home-demo__grid-item:nth-child(3) > .text-black-300,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.67 (foreground color: #978982- background color: #ece4d7- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<p class="text-black-300">Designed for safer human interaction with lightweight materials- a soft exterior- minimized pinch points- onboard safety sensing- and compliant motor control that yields to external forces.</p>,.product-bento__item-header > .text-black-300,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.45 (foreground color: #f8f0e3- background color: #63a4bc- font size: 21.0pt (28px)- font weight: normal). Expected contrast ratio of 3:1,<h3 class="h3">Retail <!--$--><br><!--/$-->&amp; hospitality</h3>,.is--smaller > .home-use__cases-flex > .mob-margin.home-use__case:nth-child(1) > .is--1.home-use__case-shape > .is--top-left.home-use__shape-text > .h3,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.45 (foreground color: #f8f0e3- background color: #63a4bc- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<p>Welcome guests- showcase products- and guide shoppers in stores- lobbies- and pop-ups. With custom voices and gestures- Sprout creates attention-grabbing- shareable experiences at scale.</p>,.is--smaller > .home-use__cases-flex > .mob-margin.home-use__case:nth-child(1) > .is--1.home-use__case-shape > .is--top-left.home-use__shape-text > p,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 1.78 (foreground color: #f8f0e3- background color: #dbb154- font size: 21.0pt (28px)- font weight: normal). Expected contrast ratio of 3:1,<h3 class="h3">Consumer<!--$--><br><!--/$--> &amp; home</h3>,.is--smaller > .home-use__cases-flex > .home-use__case:nth-child(2) > .is--2.home-use__case-shape > .is--center.home-use__shape-text > .h3,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 1.78 (foreground color: #f8f0e3- background color: #dbb154- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<p>Create experiences in real spaces by transforming Sprout into a personal assistant- a companion for family members- or a friendly concierge for the home.</p>,.is--smaller > .home-use__cases-flex > .home-use__case:nth-child(2) > .is--2.home-use__case-shape > .is--center.home-use__shape-text > p,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 4.09 (foreground color: #f8f0e3- background color: #a7625a- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<p>Accelerate AI and academic robotics research. Sprout is great for collecting real-world data and advancing AI research across locomotion- manipulation- and interactive behaviors. Sprout also doubles as a safer- reliable platform for engineering curriculum- student projects- and competitions.</p>,.is--smaller > .home-use__cases-flex > .mob-margin.home-use__case:nth-child(3) > .is--3.home-use__case-shape > .is--top-left.home-use__shape-text > p,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.47 (foreground color: #f8f0e3- background color: #3dac91- font size: 21.0pt (28px)- font weight: normal). Expected contrast ratio of 3:1,<h3 class="h3">Entertainment <!--$--><br><!--/$-->&amp;&nbsp;experiences</h3>,.is--smaller > .home-use__cases-flex > .home-use__case:nth-child(4) > .is--4.home-use__case-shape > .is--left-mob.is--center.home-use__shape-text > .h3,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.47 (foreground color: #f8f0e3- background color: #3dac91- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<p>Bring interactive characters to life in parks- attractions- and live experiences. With custom voices- gestures- and movements- Sprout unlocks immersive- shareable guest interactions at scale.</p>,.is--smaller > .home-use__cases-flex > .home-use__case:nth-child(4) > .is--4.home-use__case-shape > .is--left-mob.is--center.home-use__shape-text > p,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.45 (foreground color: #f8f0e3- background color: #63a4bc- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<div>More about us</div>,.button-secondary.button-icon[href$="company"] > div,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/,color-contrast,violations,any,1,wcag2aa,serious,Element has insufficient color contrast of 2.67 (foreground color: #f8f0e3- background color: #f16b46- font size: 12.0pt (16px)- font weight: normal). Expected contrast ratio of 4.5:1,<div>Request Robot</div>,.product-cta__header-info > .button-primary.button-large.w-inline-block > div,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined because element contains an image node,<div class="opacity-70 mb-4">Meet</div>,.opacity-70,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined because element contains an image node,<h1 class="lead mb-8">Sprout</h1>,.mb-8,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined because element contains an image node,<div>Creator Edition</div>,.product-hero__content > .tag > div,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined because it is overlapped by another element,<div>Social- engaging- and expressive</div>,#w-node-df81607d-4870-0b37-c66e-17e3e6d54fbd-7497a197 > .tag > div,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined because element contains an image node,<h3 class="h4">Safety-first design</h3>,#w-node-_7f6225d0-49e0-225a-60d1-9cef20c5811e-7497a197 > .product-bento__item-header > h3,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined because it is overlapped by another element,<div>Tiered safety system</div>,#w-node-d18a056e-7013-e988-17ab-12f9de366085-7497a197 > .tag > div,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined because it is overlapped by another element,<div>Fun-sized and lightweight</div>,#w-node-_0f455896-b520-64e9-c2d7-925dd75eb625-7497a197 > .tag > div,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined because it is overlapped by another element,<div>Soft to the touch</div>,#w-node-b85984e5-1d52-d740-aa08-3053ca0633bd-7497a197 > .tag > div,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<h2 class="h3">Fauna Robotics- building a&nbsp;world where robots operate everywhere people&nbsp;do.</h2>,.h3,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<p class="text-brown-300">Designed in New York City. <!--$--><br><!--/$-->Assembled in America.</p>,.footer-content__col-left > p,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<div class="text-brown-300">Explore</div>,#w-node-_3bc4d05a-f457-76d5-2f17-7eee74d2b1ea-74d2b1de > .text-brown-300,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="/product" aria-current="page" class="text-link w--current">Product</a>,li:nth-child(1) > .w--current[href$="product"][aria-current="page"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="/product#tech-specs" class="text-link">Technical specifications</a>,a[href$="product#tech-specs"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<p>Technical report</p>,.plausible-event-name--Technical\+Report\+Download > p,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<p>Press kit</p>,.plausible-event-name--Press\+Kit\+Click > p,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<div class="text-brown-300">About</div>,.footer-content__col:nth-child(2) > .text-brown-300,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="/company" class="text-link">Company</a>,.text-link[href$="company"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="https://www.amazon.jobs/en/search?base_query=fauna" target="_blank" class="text-link">Careers</a>,.footer-content__col:nth-child(2) > ul > li:nth-child(2) > .text-link[target="_blank"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="/news" class="text-link">News</a>,.text-link[href$="news"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<div class="text-brown-300">Social</div>,.footer-content__col:nth-child(3) > .text-brown-300,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="https://www.youtube.com/@FaunaRobotics" target="_blank" class="text-link">YouTube</a>,li:nth-child(1) > .text-link[target="_blank"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="https://x.com/faunarobotics" target="_blank" class="text-link">X (Twitter)</a>,a[href$="faunarobotics"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="https://www.linkedin.com/company/fauna-robotics/" target="_blank" class="text-link">LinkedIn</a>,li:nth-child(3) > .text-link[target="_blank"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="https://www.instagram.com/faunarobotics/?igsh=cGg0dnozNGpiYm85#" target="_blank" class="text-link">Instagram</a>,.footer-content__col:nth-child(3) > ul > li:nth-child(4) > .text-link[target="_blank"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="mailto:sales@faunarobotics.com" class="text-link decoration-underline">Contact us</a>,.decoration-underline,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<div class="text-brown-200 p-l">© <span id="copyright-year">2026</span> Fauna Robotics Inc</div>,.p-l,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<span id="copyright-year">2026</span>,#copyright-year,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
https://faunarobotics.com/product,color-contrast,incomplete,any,1,wcag2aa,serious,Element's background color could not be determined due to a background gradient,<a href="/privacy-policy" class="text-brown-200 text-link">Privacy Policy</a>,a[href$="privacy-policy"],Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axe-puppeteer,1.4.3,2.0.0
